backend,kind,name,op,quant,token,op_id,weight_id,ne0,ne1,ne2,ne3,bytes,ms,ok,extra
"OpenCL","COMPUTE","Qcur-4","MUL_MAT","f32",-1,127,-1,4096,1,1,1,16384,0.247187,1,"clFinish_profiled"
"OpenCL","COMPUTE","Qcur-4","ROPE","f32",-1,129,-1,128,32,1,1,16384,0.201927,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-4","MUL_MAT","f32",-1,130,-1,1024,1,1,1,4096,0.216354,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-4","ROPE","f32",-1,132,-1,128,8,1,1,4096,0.206667,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-4","MUL_MAT","f32",-1,133,-1,1024,1,1,1,4096,0.218229,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l4 (view)","SET_ROWS","f16",-1,136,-1,1024,512,1,1,1048576,0.203490,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l4 (view)","SET_ROWS","f16",-1,138,-1,1024,512,1,1,1048576,0.200937,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-4","FLASH_ATTN_EXT","f32",-1,145,-1,128,32,1,1,16384,0.514635,1,"clFinish_profiled"
"OpenCL","COMPUTE","attn_out-4","MUL_MAT","f32",-1,147,-1,4096,1,1,1,16384,0.238489,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_inp-4","ADD","f32",-1,148,-1,4096,1,1,1,16384,0.200990,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_gate-4","MUL_MAT","f32",-1,151,-1,14336,1,1,1,57344,0.288437,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_up-4","MUL_MAT","f32",-1,152,-1,14336,1,1,1,57344,0.312292,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_swiglu-4","GLU","f32",-1,153,-1,14336,1,1,1,57344,0.208958,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_out-4","MUL_MAT","f32",-1,154,-1,4096,1,1,1,16384,0.286875,1,"clFinish_profiled"
"OpenCL","COMPUTE","l_out-4","ADD","f32",-1,155,-1,4096,1,1,1,16384,0.195729,1,"clFinish_profiled"
"OpenCL","COMPUTE","Qcur-5","MUL_MAT","f32",-1,158,-1,4096,1,1,1,16384,0.240886,1,"clFinish_profiled"
"OpenCL","COMPUTE","Qcur-5","ROPE","f32",-1,160,-1,128,32,1,1,16384,0.197344,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-5","MUL_MAT","f32",-1,161,-1,1024,1,1,1,4096,0.212604,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-5","ROPE","f32",-1,163,-1,128,8,1,1,4096,0.200521,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-5","MUL_MAT","f32",-1,164,-1,1024,1,1,1,4096,0.212291,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l5 (view)","SET_ROWS","f16",-1,167,-1,1024,512,1,1,1048576,0.194687,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l5 (view)","SET_ROWS","f16",-1,169,-1,1024,512,1,1,1048576,0.194947,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-5","FLASH_ATTN_EXT","f32",-1,176,-1,128,32,1,1,16384,0.530365,1,"clFinish_profiled"
"OpenCL","COMPUTE","attn_out-5","MUL_MAT","f32",-1,178,-1,4096,1,1,1,16384,0.268021,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_inp-5","ADD","f32",-1,179,-1,4096,1,1,1,16384,0.194739,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_gate-5","MUL_MAT","f32",-1,182,-1,14336,1,1,1,57344,0.285573,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_up-5","MUL_MAT","f32",-1,183,-1,14336,1,1,1,57344,0.277083,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_swiglu-5","GLU","f32",-1,184,-1,14336,1,1,1,57344,0.227135,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_out-5","MUL_MAT","f32",-1,185,-1,4096,1,1,1,16384,0.280729,1,"clFinish_profiled"
